EFRWT	CDT
LIHPK	VB
L	IN
QJLIZJWRIM	NN
yyCLN	yyCLN
LQBC	VB
IXD	IN
ANFIM	NN
RBIM	JJ
H	REL
IKWLIM	VB
LHBJIX	VB
PTRWNWT	NN
AW	CC
F	REL
LPXWT	RB
IKWLIM	VB
HIW	AUX
yyCM	yyCM
AILW	RB
SGRW	VB
AWT	AT
HM	PRP
B	IN
MRKZ	NNT
WEIDWT	NN
BMFK	IN
IMIM	NN
yyCM	yyCM
LHCIE	JJT
PTRWN	NN
yyDOT	yyDOT

H	H
QRNWT	NNT
AWHBWT	JJT
IWTR	RBR
W	REL
IWTR	RBR
SIMNIM	yyELPS
MWXFIIM	yyELPS
K	MOD
H	HAM
ALH	JJ
L	IN
H	H
HFPEH	NN
F	REL
IF	VB
L	IN
KNSIM	PRP
W	CC
L	IN
HTWWEDWIWT	NN
yyDOT	yyDOT

BEIQR	RB
HN	PRP
AWHBWT	VB
LASWP	yyELPS
ANFIM	yyELPS
F	REL
AILWLA	yyELPS
KN	PRP
APFR	yyELPS
F	REL
LA	yyELPS
HIW	AUX
NPGFIM	yyELPS
LEWLM	yyELPS
yyCLN	yyCLN
AQDMAIM	yyELPS
W	CC
PWLIJIQAIM	yyELPS
yyCM	yyCM
BIWRWQRJIM	yyELPS
W	CC
NBXRI	JJT
CIBWR	NN
yyCM	yyCM
PNAJIM	NN
FL	POS
H	H
FMAL	NN
W	CC
PNAJIM	NN
FL	POS
H	H
IMIN	NN
yyDOT	yyDOT

W	CC
ZKRW	NN
yyCLN	yyCLN
APFR	VB
F	COM
PQID	NNT
H	H
TWKNIT	NN
FL	POS
H	H
QRN	NN
ICJRP	VB
GM	MOD
HWA	PRP
L	IN
H	H
MSE	NN
yySCLN	yySCLN
HQPIDW	NN
AIPWA	RB
B	IN
BXIRT	NNT
H	H
ATR	NN
yyDOT	yyDOT

AWMRIM	VB
F	COM
MRKZ	NNT
H	H
WWEIDWT	NN
W	CC
H	H
LIMWDIM	NN
FL	POS
QRN	NN
RWQPLR	JJ
B	IN
BLAGIW	NN
F	REL
B	IN
AIJLIH	NNP
HWA	AGR
MQWM	NN
JWB	JJ
L	IN
XIFWL	NN
QWNSNZWS	JJ
EL	IN
BEIWT	NN
DXWPWT	JJ
FL	POS
H	H
EWLM	NN
yyDOT	yyDOT

GM	MOD
AM	IN
LA	RB
IIWWCR	VB
QWNSNSWS	NN
XDF	JJ
M	IN
ALKIMIH	NN
ZW	JJ
yyCM	yyCM
QRWB	JJ
L	IN
WWDAI	yyELPS
F	REL
IICA	yyELPS
KRK	VB
FL	POS
NIIRWT	NN
yyDOT	yyDOT

BQRB	IN
AQDMAIM	QW
F	REL
AINM	RB
MWZMNIM	VB
L	IN
WWEIDWT	NN
ALH	JJ
FWRRT	VB
CINIWT	NN
RBH	JJ
BAFR	IN
L	IN
MJR	yyELPS
KRKI	JJT
H	REL
MAMRIM	JJT
W	ZVL
H	ZVL
NIIRWT	yyELPS
H	H
MWNPQIM	JJT
B	IN
XSWT	yyELPS
QRNWT	NNT
yyDOT	yyDOT

AIN	RB
ZH	PRP
SBIR	VB
F	COM
EL	IN
FWLXNWT	NNT
EITWNAIM	NN
W	CC
MECBI	yyELPS
MDINIWT	yyELPS
RWBCIM	CDT
KL	DT
KRKI	ZVL
yyQUOT	yyQUOT
AMRIQN	yyELPS
AQWNWMIQ	JJT
RIWWIW	ZVL
yyQUOT	yyQUOT
FL	ZVL
FLWF	CDT
H	H
FNIM	NN
H	H
AXRWNWT	JJ
yyCM	yyCM
AK	CC
BHXLJ	RB
HGIWNI	VB
F	COM
IF	VB
L	IN
HM	PRP
KMH	DT
KRKIM	NN
H	REL
MSPQIM	VB
MIDE	NN
B	IN
NWFA	NN
NTWN	VB
B	IN
MINWNIM	NN
QJNIM	JJ
W	CC
XZQIM	NN
yyDOT	yyDOT

ECH	VB
MSPR	DT
6	CD
yyDOT	yyDOT

ERWK	yyELPS
BDIQH	NN
MXWDFT	yyELPS
yyCM	yyCM
NWQBT	yyELPS
W	CC
QJLNIT	yyELPS
yyCM	yyCM
L	yyELPS
DWGMWT	JJT
LIBRLIWT	JJT
EIIPWT	yyELPS
yyDOT	yyDOT

ZH	PRP
K	MOD
02	CD
FNH	NN
MTAMCT	NN
XBWRT	yyELPS
FMRNIM	yyELPS
yyCM	yyCM
BINI	yyELPS
HM	AGR
AIRWWING	ZVL
QRISJWL	JJT
yyCM	yyCM
LHFIG	yyELPS
SWBSIDIH	yyELPS
PILNJRWPIT	JJT
L	IN
HWGIM	yyELPS
RBIM	JJ
IWTR	RBR
M	IN
H	H
IMIN	NN
yyDOT	yyDOT

HM	PRP
SBWRIM	VB
F	COM
IF	VB
AIRWNIH	NN
B	IN
KK	PRP
F	REL
MENQI	VB
QRNWT	NN
BAIM	JJ
B	IN
DRK	NNT
KLL	NN
M	IN
JIPWSIM	NN
FMRNIIM	JJ
yyCM	yyCM
AK	CC
H	HAM
QRN	NNT
LWBFT	yyELPS
LEITIM	yyELPS
QRWBWT	JJ
XZWT	QW
FL	POS
FMALH	JJT
M	IN
H	HAM
MRKZ	yyELPS
B	IN
HNHGT	yyELPS
H	H
PILNJRWPWAIDIM	JJT
yyLRB	yyLRB
H	HAM
MWNX	yyELPS
F	REL
JBE	yyELPS
DWWIIJ	JJT
MQDWNLD	JJT
B	IN
QRN	yyELPS
PWRD	JJT
yyRRB	yyRRB
yyCM	yyCM
F	REL
B	IN
SWPW	NN
FL	POS
DBR	NN
MNHLIM	VB
AWT	AT
HM	PRP
yyDOT	yyDOT

QRISJWL	NN
W	CC
XBRIW	NN
H	H
FMRNIM	JJ
EFW	VB
FNI	CDT
DBRIM	NN
yyCLN	yyCLN
RAFIT	JJ
yyCM	yyCM
HM	PRP
EWDDW	VB
XBRWT	NN
LTEL	VB
AT	AT
H	H
PILNJRWPIH	NN
FL	POS
HN	PRP
L	IN
H	H
IWCAIM	NN
MN	IN
H	H
KLL	NN
FL	POS
KLL	NN
ZH	JJ
yyCM	yyCM
KMW	IN
QRN	NNT
GWN	NNP
M	IN
yyDOT	yyDOT
AWLIN	JJT
yyDOT	yyDOT

FNIT	RB
yyCM	yyCM
HM	PRP
EWDDW	VB
AT	AT
H	H
IWCAIM	NN
MN	IN
H	H
KLL	NN
LHPEIL	VB
HFPEH	NN
MWDET	JJ
IWTR	RBR
EL	IN
EICWB	NNT
MDINIWT	NN
B	IN
DRG	NN
ARCI	JJ
yyDOT	yyDOT

ANFIM	NN
B	IN
MRKZ	NNT
AWTH	DT
TNWEH	NN
MDGIFIM	yyELPS
KI	COM
LA	yyELPS
HITH	AUX
ZW	AGR
MZIMH	yyELPS
FL	POS
H	H
IMIN	NN
yyDOT	yyDOT

yyQUOT	yyQUOT
AIF	NN
LA	RB
AMR	VB
HBH	VB
NICWR	NNT
AWWIRH	NN
F	REL
B	IN
HIA	PRP
NWKL	VB
LBXWR	VB
NFIA	NN
FMRN	JJ
yyQUOT	yyQUOT
yyCM	yyCM
ZWKR	VB
LZLI	NN
LNQWBSQI	JJ
yyCM	yyCM
AXD	JJ
H	H
FWTPIM	JJ
L	IN
H	H
MZIMH	NN
yyDOT	yyDOT

LNQWBSQI	NNP
yyCM	yyCM
F	REL
NIHL	VB
AT	AT
QRN	NNT
SMIT	NNP
yyDASH	yyDASH
RICRDSWN	NNP
W	CC
KIWM	RB
MNHL	VB
AT	AT
MKWN	NNT
HDSWN	NNP
yyCM	yyCM
AWMR	VB
KI	COM
H	H
REIWN	NN
LA	RB
HIH	VB
KL	DT
yyDASH	yyDASH
KK	RB
LTT	VB
MENQIM	RBR
L	IN
H	H
XFIBH	NN
H	H
IMNIT	JJ
KF	IN
L	IN
ECMH	PRP
yyCM	yyCM
ALA	CC
LTGML	VB
XLWPWT	NN
L	IN
KL	DT
H	H
XFIBH	NN
H	H
FMALIT	JJ
F	REL
QIBLH	VB
ED	IN
AZ	RB
TGMWLIM	NN
W	CC
MIMWN	NN
yyDOT	yyDOT

HWA	AGR
W	ZVL
QRISJWL	JJT
W	ZVL
H	ZVL
AXRIM	yyELPS
PFWJ	RB
XFW	yyELPS
F	REL
yyQUOT	yyQUOT
QIIM	VB
MGWWN	NN
FLM	JJ
FL	POS
NWFAIM	NN
H	REL
RAWIIM	VB
L	IN
BDIQH	NN
yyQUOT	yyQUOT
yyDOT	yyDOT

HM	PRP
PFWJ	yyELPS
THW	JJT
yyCM	yyCM
NZKR	yyELPS
LNQWBSQI	JJT
yyCM	yyCM
yyQUOT	yyELPS
L	IN
MI	yyELPS
IF	VB
REIWNWT	yyELPS
MENIINIM	yyELPS
yyQM	yyQM
yyQUOT	yyQUOT
yyDOT	yyDOT

WBKN	NNP
yyCM	yyCM
HTBRR	VB
F	COM
BELI	NNT
H	H
REIWNWT	NN
H	H
MENIINIM	yyELPS
HIW	AUX
ANFIM	yyELPS
KMW	IN
RWBRJ	yyELPS
BWRQ	JJT
yyCM	yyCM
MRJIN	yyELPS
PLDSJIIN	JJT
yyCM	yyELPS
CARLS	JJT
MARII	JJT
W	CC
ALN	yyELPS
BLWM	yyELPS
F	REL
GM	MOD
HWDWT	IN
L	IN
H	H
TMIKH	NN
H	H
PILNJRWPIT	JJ
F	REL
QIBLW	VB
B	IN
FNWT	NNT
H	H
70	CD
W	CC
AW	NNP
B	IN
RAFIT	NNT
FNWT	NNT
H	H
80	NN
AIN	VB
CWRK	NN
LHCIG	VB
AT	AT
HM	PRP
B	IN
H	H
CIBWR	NN
yyDOT	yyDOT

AM	HAM
ATH	PRP
MFMIE	yyELPS
BAWZNI	IN
H	HAM
FMRNIM	yyELPS
RMZ	yyELPS
L	IN
KK	yyELPS
F	REL
QRISJWL	JJT
W	CC
FWT	yyELPS
HPKW	AUX
AT	AT
H	ZVL
QERH	JJT
EL	IN
PIH	yyELPS
yyCM	yyCM
W	yyELPS
LKN	CC
KIWM	yyELPS
KSP	NN
IMNI	yyELPS
HWA	AGR
H	ZVL
XWLF	yyELPS
B	IN
H	HAM
KIPH	yyELPS
B	IN
EWLM	NNT
H	H
REIWNWT	NN
yyCM	yyCM
HM	PRP
IPNW	VB
AWT	AT
ATH	PRP
L	IN
RFIMT	NNT
H	H
QRNWT	NN
H	H
PILNJRWPIWT	JJ
H	H
GDWLWT	JJ
BIWTR	MOD
yyCM	yyCM
W	CC
IZKIRW	VB
L	IN
ATH	PRP
F	COM
MBIN	IN
H	H
QRNWT	NN
H	H
FMRNIWT	JJ
AWLIN	NNP
yyCM	yyCM
SMIT	NNP
yyDASH	yyDASH
RICRDSWN	NNP
yyCM	yyCM
LIND	NNP
W	CC
HRI	NNT
BRADLW	JJT
yyCM	yyCM
PIW	yyELPS
yyCM	yyCM
FRH	yyELPS
SQAIP	JJT
RQ	MOD
PIW	yyELPS
KLWLH	JJT
B	IN
RFIMT	yyELPS
H	ZVL
GDWLWT	JJ
yyDOT	yyDOT

BHXLJ	RB
NKWN	JJ
yyDOT	yyDOT

W	CC
LA	RB
ZW	JJ
BLBD	MOD
yyCM	yyCM
ALA	CC
NKWN	VB
GM	RB
F	COM
QRN	NN
MQARTWR	JJ
yyCM	yyCM
H	H
DWGMH	NN
H	H
FKIXH	JJ
BIWTR	MOD
L	IN
H	HAM
LIBRLIZM	yyELPS
H	H
MBWLBL	JJT
FL	POS
FNWT	yyELPS
H	H
60	JJT
yyCM	yyCM
AKN	yyELPS
RAWIH	yyELPS
L	IN
TIAWR	yyELPS
ZH	PRP
yyDOT	yyDOT

LPNI	IN
KMH	DT
FNIM	NN
TRMH	VB
H	H
QRN	NN
82000	VB
DWLR	NN
L	IN
AWNIBRSIJT	NNT
QIIMBRIDG	JJT
L	IN
NISIWNW	yyELPS
FL	POS
SJIWWN	yyELPS
HWQING	JJT
LAXD	yyELPS
AT	AT
TIAWRIIT	JJT
H	REL
QWWNJIM	JJT
W	ZVL
TIAWRIIT	JJT
H	REL
IXSWT	JJT
FL	POS
AIINFJIIN	JJT
yyDOT	yyDOT

KIWM	RB
HITH	AUX
TIAWRIH	ZVL
K	MOD
H	HAM
ZW	AGR
B	ZVL
XZQT	JJT
MCIAH	yyELPS
GM	MOD
B	yyELPS
MXIR	NNT
KPWL	yyELPS
yyDOT	yyDOT

ABL	CC
KMH	DT
KSP	NN
HENIQH	VB
QRN	NN
MQARTWR	JJ
L	IN
PISIQAIM	NNT
MBRIQIM	NNT
H	H
MTEMQIM	NN
B	IN
BEIH	NN
ZW	JJ
W	CC
AINM	RB
SWBLIM	VB
M	ZVL
FITWQ	yyELPS
JRGI	yyELPS
BEQBWT	IN
MXLH	yyELPS
MNWWNT	JJT
XSRT	JJT
RXMIM	yyELPS
yyQM	yyQM

EM	IN
ZAT	PRP
yyCM	yyCM
GM	MOD
H	H
QRNWT	NN
BELWT	NNT
H	H
FMWT	NN
H	H
GDWLIM	JJ
AINN	RB
BHKRX	RB
MEIINWT	ZVL
H	ZVL
XFIBH	JJT
H	REL
LIBRLIT	yyELPS
H	H
SJRIAWJIPIT	yyELPS
KPI	IN
F	REL
L	IN
ETIM	NN
QRWBWT	JJ
MTARIM	VB
AWT	AT
HN	PRP
yyDOT	yyDOT

QRN	NN
RWQPLR	JJ
AMNM	RB
MWKNH	VB
LXLQ	VB
PH	RB
W	CC
FM	RB
52000	VB
DWLR	NN
L	IN
LIMWD	NN
yyQUOT	yyQUOT
PMINIZM	JJT
W	ZVL
TIAWRIH	JJT
MWSRIT	yyELPS
yyCLN	yyCLN
MBWA	JJT
L	IN
ATIQH	yyELPS
L	IN
XBRWT	yyELPS
PWSJ	yyELPS
yyDASH	yyDASH
TEFIITIWT	yyELPS
yyQUOT	yyQUOT
yyDOT	yyDOT

ABL	CC
ATH	PRP
IKWL	VB
LEIIN	yyELPS
B	ZVL
EFRWT	CDT
DPI	yyELPS
DWUX	NNT
RWQPLR	JJT
H	REL
FNTI	yyELPS
BLI	IN
LMCWA	yyELPS
PRIJ	JJT
HWCAH	yyELPS
F	REL
QL	yyELPS
KL	DT
KK	yyELPS
LLEWG	yyELPS
L	IN
HWA	AGR
yyDOT	yyDOT

AFR	REL
L	yyELPS
QRN	NNT
PWRD	JJT
FMRNIM	JJ
MTLWNNIM	HAM
F	REL
MDINIWT	yyELPS
HEDPT	yyELPS
FXWRIM	NN
K	yyELPS
QIZWZ	JJT
L	IN
APLIIT	yyELPS
H	H
EBR	yyELPS
yyLRB	yyLRB
ECH	JJT
MSPR	yyELPS
7	CDT
yyCM	yyCM
HIH	yyELPS
FXWR	WDT
yyRRB	yyRRB
F	COM
HIA	AGR
NWQJT	yyELPS
yyCM	yyCM
HIA	yyELPS
FRID	yyELPS
L	IN
LIBRLIZM	yyELPS
QDWM	JJT
yyDOT	yyDOT

W	CC
AIN	VB
SPQ	NN
F	COM
XLQ	NN
NKBD	yyELPS
MBIN	IN
50	yyELPS
ALP	NNP
H	HAM
CQIM	yyELPS
F	REL
ELI	yyELPS
HM	PRP
XWTMT	yyELPS
H	H
QRN	NNT
NMSR	VB
L	IN
QBWCWT	NN
KMW	IN
yyQUOT	yyQUOT
PRAPRAZ	NNP
yyQUOT	yyQUOT
yyCM	yyCM
KDI	IN
yyQUOT	yyQUOT
LFRJJ	JJT
AT	AT
MSLWL	yyELPS
H	H
MWRFT	yyELPS
H	H
FXWRH	JJT
B	IN
H	HAM
AISJ	JJT
SIID	JJT
H	ZVL
TXTIT	NN
FL	POS
NIW	NNP
yyDASH	yyDASH
IWRQ	NNP
yyQUOT	yyQUOT
yyDOT	yyDOT

EM	IN
ZAT	PRP
yyCM	yyCM
yyQUOT	yyQUOT
JWBT	NNT
H	H
KLL	NN
yyQUOT	yyQUOT
yyCM	yyCM
H	REL
DWUX	NNT
H	REL
GDWL	JJT
EL	IN
SED	yyELPS
F	REL
PRSMH	yyELPS
QRN	NNT
PWRD	JJT
B	IN
9891	yyELPS
yyCM	yyCM
SIPQ	yyELPS
TMIKH	yyELPS
MNWMQT	JJT
yyLRB	yyELPS
B	IN
GIBWI	yyELPS
QWNSNZWS	JJT
RXB	JJT
LHPTIE	yyELPS
FL	POS
FMWT	yyELPS
MPWRSMIM	WDT
yyRRB	yyRRB
L	yyELPS
TWKNIT	NN
EBWDH	yyELPS
W	CC
SED	yyELPS
NWQFH	yyELPS
W	CC
IQRH	yyELPS
LMDI	MOD
yyCM	yyCM
F	REL
AMNM	RB
HBJIXH	VB
MQWMWT	NNT
EBWDH	NN
yyCM	yyCM
ABL	CC
GM	RB
QBEH	VB
F	COM
KL	DT
ADM	NN
IIZRQ	VB
M	IN
RFIMWT	NNT
MQBLI	NNT
H	H
SED	NN
KEBWR	IN
FNTIIM	NN
yyDOT	yyDOT

NWSP	JJ
EL	IN
KL	DT
ZH	PRP
yyCM	yyCM
AIN	RB
ZH	PRP
MFNH	VB
ED	IN
KMH	DT
GDWL	NNT
MSPRN	NN
FL	POS
H	H
QRNWT	NN
B	IN
H	H
MRKZ	NN
W	CC
MEJ	RB
FMALH	VB
MMN	IN
HWA	PRP
yyDOT	yyDOT

KAFR	IN
MGIEIM	VB
H	H
DBRIM	NN
L	IN
MDINIWT	NN
CIBWRIT	JJ
yyCM	yyCM
KSP	NN
FMRN	NNP
MQBL	VB
IWTR	RBR
TMWRT	IN
H	H
DWLR	NN
FL	POS
HWA	PRP
yyDOT	yyDOT

DI	RB
LTT	VB
MBJ	RB
B	IN
CWWTWT	NNT
H	H
XFIBH	NN
yyCM	yyCM
H	H
CINWRWT	NN
H	H
EIQRIIM	JJ
BIN	IN
H	H
QRNWT	NN
LBIN	IN
H	H
DIWN	NN
H	H
CIBWRI	JJ
yyDOT	yyDOT

QRNWT	NNT
FMRNIWT	JJT
NMNEW	VB
BTBWNH	ZVL
M	ZVL
LHGBIL	JJT
AT	AT
H	ZVL
TMIKH	yyELPS
H	H
PINNSIT	yyELPS
FL	POS
HN	AGR
L	IN
CWWTWT	NN
XFIBH	JJ
FMRNIIM	JJ
yyDOT	yyDOT

BEWD	IN
H	H
PWRDIM	NN
W	CC
H	H
RWQPLRIM	NN
HPKW	VB
L	IN
MQWRWT	NNT
PXWT	RBR
MHIMNIM	JJT
FL	POS
TMIKH	yyELPS
B	IN
MXQR	yyELPS
yyCM	yyCM
NFAW	yyELPS
TMID	RB
MWSDWT	yyELPS
KMW	IN
BRWQINGS	AGR
AT	AT
EINIHM	yyELPS
L	IN
QRNWT	yyELPS
FMRNIWT	JJT
KDI	IN
LMLA	yyELPS
AT	AT
H	ZVL
XSR	JJT
yyDOT	yyDOT

ECH	VB
MSPR	DT
8	CD
yyDOT	yyDOT

HIIH	NNP
FBFBT	VB
RWX	NN
FL	POS
RWX	NNT
H	H
TQWPH	NN
yyDOT	yyDOT

KMW	IN
KL	DT
DBR	NN
AXR	JJ
yyCM	yyCM
NWFAIM	VB
H	H
ZWKIM	NN
L	IN
SBSWD	NN
NKBD	JJ
BAIM	JJ
W	CC
HWLKIM	JJ
yyDOT	yyDOT

B	IN
SWP	NNT
FNWT	NNT
H	H
07	CD
HRBW	CC
LMFL	RB
LDBR	VB
B	IN
TXWM	NNT
H	H
IXSIM	NN
H	H
BIN	MOD
yyDASH	yyDASH
LAWMIIM	JJ
EL	IN
yyQUOT	yyQUOT
H	H
DIALWG	NN
BIN	IN
CPWN	NN
W	CC
DRWM	NN
yyQUOT	yyQUOT
W	CC
EL	IN
yyQUOT	yyQUOT
TLWT	yyELPS
HDDIT	WDT
yyQUOT	yyQUOT
yyCM	yyCM
W	CC
HRBH	DT
KSP	NN
HWQDF	VB
L	IN
HGWT	NN
EL	IN
MDINWT	NNT
H	H
EWLM	NN
H	H
FLIFI	JJ
yyDOT	yyDOT

AZ	RB
BAW	VB
H	H
PLIFH	NN
L	IN
APGNISJN	NNP
W	CC
RWNLD	NNP
RIIGN	JJT
W	CC
NAWM	yyELPS
AIMPRIIT	yyELPS
H	H
RFE	JJT
yyDOT	yyDOT

LPTE	RB
PTAWM	QW
LA	RB
HIH	AUX
H	H
NWFA	NN
H	H
XM	JJ
B	IN
H	H
IXSIM	NN
H	H
BIN	MOD
yyDASH	yyDASH
LAWMIIM	JJ
TLWT	HAM
HDDIT	yyELPS
GLWBLIT	JJT
yyCM	yyCM
ALA	CC
BIJXWN	NN
LAWMI	JJ
yyDOT	yyDOT

H	H
QRNWT	NN
H	H
LA	MOD
yyDASH	yyDASH
FMRNIWT	JJ
HIW	VB
BEIQR	MOD
ALH	PRP
F	REL
PRSMW	VB
MXQRIM	NN
L	IN
AIN	RB
yyDASH	yyDASH
SPWR	RB
B	IN
H	H
FALH	NN
KICD	QW
LFMWR	VB
EL	IN
H	H
FLWM	NN
yyDOT	yyDOT

EKFIW	RB
yyCM	yyCM
KF	IN
H	H
MLXMH	NN
H	REL
QRH	VB
XLPH	VB
yyCM	yyCM
MNSIM	VB
KWLM	PRP
LMCWA	VB
MFPJIM	NN
W	CC
MJBEWT	IN
LFWN	NN
XDFIM	JJ
F	REL
ILKDW	VB
AT	AT
TFWMT	NNT
LBM	NN
FL	POS
PQIDI	NNT
TWKNIWT	NN
yyDOT	yyDOT

ECH	VB
MSPR	DT
9	CD
yyDOT	yyDOT

GIIS	VB
W	CC
HPQE	VB
L	IN
RFWTK	NN
JRMINWLWGIH	JJ
QIIMT	JJ
yyDOT	yyDOT

NRAH	VB
F	COM
IED	NN
H	H
MFXQ	NN
HWA	PRP
LXJWP	VB
yyQUOT	yyQUOT
BIJXWN	NN
LAWMI	JJ
yyQUOT	yyQUOT
yyCM	yyCM
NWFA	NNT
RB	MOD
yyDASH	yyDASH
FNTI	JJ
EMID	RBR
yyCM	yyCM
W	CC
LNWWJ	VB
AWT	AT
HWA	PRP
L	IN
TXWM	NNT
H	H
MWMXIWT	NN
FL	POS
ATH	PRP
yyDOT	yyDOT

BELI	NNT
H	H
MWDEWT	NN
H	H
SBIBTIT	JJ
H	H
KLL	MOD
yyDASH	yyDASH
EWLMIT	JJ
MDGIFIM	HAM
F	REL
KET	yyELPS
AI	yyELPS
yyDASH	yyDASH
APFR	yyELPS
KMEJ	MOD
LHBDIL	VB
BIN	IN
BIJXWN	NN
LAWMI	JJ
LBIN	IN
yyQUOT	yyQUOT
BIJXWN	NNT
KDWR	NNT
H	H
ARC	NN
yyQUOT	yyQUOT
yyDOT	yyDOT

H	H
JIPWSIM	JJT
LWBFI	yyELPS
H	H
XLIPWT	JJT
H	REL
KHWT	JJT
yyCM	yyELPS
H	H
FIIKIM	yyELPS
L	IN
ZRM	yyELPS
MRKZI	JJ
IWTR	RBR
yyCM	yyCM
AWMRIM	VB
F	COM
FWM	DT
MDINH	NN
AINH	RB
IKWLH	VB
LHIWT	VB
BJWXH	JJ
AM	HAM
LA	MOD
IHIH	AUX
yyQUOT	yyQUOT
MBNH	NNT
BIJXWN	NN
AIRWPI	JJT
ICIB	NN
yyQUOT	yyQUOT
yyDOT	yyDOT

W	CC
KLKLNIM	NN
B	IN
XBWRT	NNT
MQDMI	NNT
H	H
MDINIWT	NN
H	H
TEFIITIT	JJ
yyCM	yyCM
IXD	MOD
EM	IN
MXNKIM	NN
B	IN
XBWRT	NNT
H	H
XINWK	NN
L	IN
MCWINWT	NNP
yyCM	yyCM
NISW	VB
BEWRMH	NNP
LFIM	VB
IDM	NN
EL	IN
KSPI	NNT
MDINIWT	NNT
H	H
XWC	NN
yyCM	yyCM
B	IN
JENH	NN
F	REL
B	IN
H	H
ETID	NN
IWGDR	VB
H	H
BIJXWN	NN
H	H
LAWMI	JJ
B	IN
MWNXIM	NN
FL	POS
KWFR	NNT
TXRWT	NN
KLKLI	JJ
yyCM	yyCM
LA	MOD
FL	POS
EWCMH	NN
CBAIT	JJ
yyDOT	yyDOT

LGBI	IN
ANFIM	NN
ALH	JJ
SDAM	NNP
XWSIIN	NNP
HWA	AGR
MJRD	NN
yyDOT	yyDOT

ABL	CC
SDAM	NNP
XWSIIN	NNP
HIH	VB
MTT	NNT
yyDASH	yyDASH
FMIM	NN
L	IN
KL	DT
H	H
MWMXIM	NN
L	IN
PIQWX	NN
RB	JJT
yyDASH	yyDASH
CDDI	NN
EL	IN
H	H
NFQ	NN
yyCM	yyCM
H	REL
JWENIM	VB
ZH	RB
FNIM	NN
F	REL
IF	VB
LHPSIQ	VB
AT	AT
HZRMTW	NN
FL	POS
NFQ	NN
MTWXKM	JJ
L	IN
DIQJJWRIM	NN
RBRBNIM	JJ
B	IN
H	H
EWLM	NN
H	H
FLIFI	JJ
yyDOT	yyDOT

MDWBR	VB
B	ZVL
QWMC	yyELPS
ANFIM	yyELPS
F	REL
NISW	yyELPS
LMFWK	yyELPS
ALI	IN
HM	AGR
KSPI	yyELPS
MENQIM	yyELPS
B	IN
ET	yyELPS
F	REL
H	REL
EWLM	yyELPS
HMJIR	JJT
DWLRIM	yyELPS
EL	IN
ASJRJGIH	yyELPS
GREINIT	JJT
W	CC
PIQWX	yyELPS
RB	JJT
yyDASH	yyDASH
CDDI	NN
EL	IN
H	H
NFQ	NN
yyDOT	yyDOT

EWBDH	NN
ZW	JJ
FIMFH	VB
ISWD	NN
L	IN
TLWNH	NN
FKIXH	JJ
B	IN
TXWM	NNT
H	H
PILNJRWPIH	JJT
yyCLN	yyCLN
HTMQDWTM	JJT
FL	POS
QRNWT	yyELPS
W	ZVL
CWWTWT	JJT
XFIBH	JJT
B	ZVL
MGMWT	JJT
AWPNTIWT	JJT
GWRMT	yyELPS
L	IN
KK	yyELPS
F	REL
H	REL
XBRH	yyELPS
BQWFI	yyELPS
ERWKH	JJT
L	IN
GLIM	yyELPS
HISJWRIIM	yyELPS
XDFIM	JJ
yyDOT	yyDOT

GIIMS	NNP
ALN	yyELPS
SMIT	JJT
yyCM	yyCM
MXBR	yyELPS
H	H
SPR	WDT
yyQUOT	yyQUOT
H	ZVL
BRWQRIM	JJT
FL	POS
H	REL
REIWNWT	yyELPS
yyCLN	yyCLN
CWWTWT	JJT
XFIBH	JJT
W	ZVL
ELIITH	JJT
FL	POS
ELIT	yyELPS
MDINIWT	NN
XDFH	JJ
yyQUOT	yyQUOT
yyCM	yyCM
AWMR	VB
KI	COM
H	H
HTMQDWT	NN
B	IN
BEIWT	NNT
MDINIWT	NN
DWXQWT	JJ
yyCM	yyCM
W	CC
DEIKT	NNT
H	H
AMWNH	NN
B	IN
ERKW	NN
FL	POS
MXQR	NN
BSISI	JJ
B	IN
MDEI	NNT
H	H
XBRH	NN
yyCM	yyCM
HWTIRW	yyELPS
AWT	AT
ANXNW	yyELPS
LLA	IN
MAGR	yyELPS
NRXB	yyELPS
FL	POS
MWMXIM	yyELPS
yyCM	yyCM
F	yyELPS
MMN	IN
HWA	AGR
NITN	yyELPS
LFAWB	yyELPS
KAFR	IN
ITEWRR	yyELPS
H	H
CWRK	NN
yyDOT	yyDOT

ZH	PRP
NKWN	JJ
yyDOT	yyDOT

AXRI	IN
HKL	NN
yyCM	yyCM
KMH	WDT
MXQRIM	yyELPS
B	IN
XSWT	yyELPS
QRNWT	NNT
HWQDFW	JJT
B	IN
TQWPT	yyELPS
H	H
AWBSSIH	yyELPS
H	H
MMWFKT	yyELPS
L	IN
H	HAM
MLXMH	yyELPS
H	H
QRH	yyELPS
L	IN
NISIWN	yyELPS
LGLWT	VB
B	ZVL
AIZW	WDT
MIDH	yyELPS
ADM	NN
KMW	yyELPS
SDAM	NNP
XWSIIN	yyELPS
ELWL	VB
LHIWT	yyELPS
MSWKN	JJ
yyQM	yyQM

KMH	WDT
MXQRIM	NN
FALW	yyELPS
KICD	QW
LHPWK	yyELPS
KLKLH	NN
SJLINISJIT	yyELPS
L	IN
KLKLT	NNT
FWQ	NN
