EFRWT	CDT
HWGIM	VB
RBIM	JJ
IWTR	RBR
M	IN
H	H
IMIN	NN
yyDOT	yyDOT

HM	REL
SBWRIM	REL
F	REL
IF	REL
AIRWNIH	REL
B	REL
KK	REL
F	REL
MENQI	REL
QRNWT	REL
BAIM	REL
B	REL
DRK	REL
KLL	REL
M	REL
JIPWSIM	REL
FMRNIIM	REL
yyCM	REL
AK	REL
H	REL
QRN	REL
LWBFT	REL
LEITIM	REL
QRWBWT	REL
XZWT	REL
FL	REL
FMALH	REL
M	REL
H	REL
MRKZ	REL
B	REL
HNHGT	REL
H	REL
PILNJRWPWAIDIM	REL
yyLRB	REL
H	REL
MWNX	REL
F	REL
JBE	REL
DWWIIJ	REL
MQDWNLD	REL
B	REL
QRN	REL
PWRD	REL
yyRRB	REL
yyCM	REL
F	REL
B	REL
SWPW	REL
FL	REL
DBR	REL
MNHLIM	REL
AWT	REL
HM	REL
yyDOT	REL

QRISJWL	REL
W	REL
XBRIW	REL
H	REL
FMRNIM	REL
EFW	REL
FNI	REL
DBRIM	REL
yyCLN	REL
RAFIT	REL
yyCM	REL
HM	REL
EWDDW	REL
XBRWT	REL
LTEL	REL
AT	REL
H	REL
PILNJRWPIH	REL
FL	REL
HN	REL
L	REL
H	REL
IWCAIM	REL
MN	REL
H	REL
KLL	REL
FL	REL
KLL	REL
ZH	REL
yyCM	REL
KMW	REL
QRN	REL
GWN	REL
M	REL
yyDOT	REL
AWLIN	REL
yyDOT	REL

FNIT	REL
yyCM	REL
HM	REL
EWDDW	REL
AT	REL
H	REL
IWCAIM	REL
MN	REL
H	REL
KLL	REL
LHPEIL	REL
HFPEH	REL
MWDET	REL
IWTR	REL
EL	REL
EICWB	REL
MDINIWT	REL
B	REL
DRG	REL
ARCI	REL
yyDOT	REL

ANFIM	NN
B	IN
MRKZ	NNT
AWTH	DT
TNWEH	NN
MDGIFIM	VB
KI	COM
LA	RB
HITH	AUX
ZW	PRP
MZIMH	NN
FL	POS
H	H
IMIN	NN
yyDOT	yyDOT

yyQUOT	REL
AIF	REL
LA	REL
AMR	REL
HBH	REL
NICWR	REL
AWWIRH	REL
F	REL
B	REL
HIA	REL
NWKL	REL
LBXWR	REL
NFIA	REL
FMRN	REL
yyQUOT	REL
yyCM	REL
ZWKR	REL
LZLI	REL
LNQWBSQI	REL
yyCM	REL
AXD	REL
H	REL
FWTPIM	REL
L	REL
H	REL
MZIMH	REL
yyDOT	REL

LNQWBSQI	REL
yyCM	REL
F	REL
NIHL	REL
AT	REL
QRN	REL
SMIT	REL
yyDASH	REL
RICRDSWN	REL
W	REL
KIWM	REL
MNHL	REL
AT	REL
MKWN	REL
HDSWN	REL
yyCM	REL
AWMR	REL
KI	REL
H	REL
REIWN	REL
LA	REL
HIH	REL
KL	REL
yyDASH	REL
KK	REL
LTT	REL
MENQIM	REL
L	REL
H	REL
XFIBH	REL
H	REL
IMNIT	REL
KF	REL
L	REL
ECMH	REL
yyCM	REL
ALA	REL
LTGML	REL
XLWPWT	REL
L	REL
KL	REL
H	REL
XFIBH	REL
H	REL
FMALIT	REL
F	REL
QIBLH	REL
ED	REL
AZ	REL
TGMWLIM	REL
W	REL
MIMWN	REL
yyDOT	REL

HWA	PRP
W	REL
QRISJWL	NNP
W	NNP
H	H
AXRIM	JJ
PFWJ	RB
XFW	VB
F	COM
yyQUOT	yyQUOT
QIIM	VB
MGWWN	NN
FLM	JJ
FL	POS
NWFAIM	NN
H	REL
RAWIIM	VB
L	IN
BDIQH	NN
yyQUOT	yyQUOT
yyDOT	yyDOT

HM	REL
PFWJ	REL
THW	REL
yyCM	REL
NZKR	REL
LNQWBSQI	REL
yyCM	REL
yyQUOT	REL
L	REL
MI	REL
IF	REL
REIWNWT	REL
MENIINIM	REL
yyQM	REL
yyQUOT	REL
yyDOT	REL

WBKN	NNP
yyCM	yyCM
HTBRR	VB
F	COM
BELI	NNT
H	H
REIWNWT	NN
H	H
MENIINIM	JJ
HIW	AUX
ANFIM	NN
KMW	IN
RWBRJ	NNP
BWRQ	NNP
yyCM	yyCM
MRJIN	NNP
PLDSJIIN	NNP
yyCM	yyCM
CARLS	NNP
MARII	NNP
W	CC
ALN	NNP
BLWM	NNP
F	REL
GM	MOD
HWDWT	IN
L	IN
H	H
TMIKH	NN
H	H
PILNJRWPIT	NNP
F	REL
QIBLW	VB
B	IN
FNWT	NNT
H	H
70	CD
W	CC
AW	NNP
B	IN
RAFIT	NNT
FNWT	NNT
H	H
80	CD
AIN	VB
CWRK	NN
LHCIG	VB
AT	AT
HM	PRP
B	IN
H	H
CIBWR	NN
yyDOT	yyDOT

AM	REL
ATH	REL
MFMIE	REL
BAWZNI	REL
H	REL
FMRNIM	REL
RMZ	REL
L	REL
KK	REL
F	REL
QRISJWL	REL
W	REL
FWT	REL
HPKW	REL
AT	REL
H	REL
QERH	REL
EL	REL
PIH	REL
yyCM	REL
W	REL
LKN	REL
KIWM	REL
KSP	REL
IMNI	REL
HWA	REL
H	REL
XWLF	REL
B	REL
H	REL
KIPH	REL
B	REL
EWLM	REL
H	REL
REIWNWT	REL
yyCM	REL
HM	REL
IPNW	REL
AWT	REL
ATH	REL
L	REL
RFIMT	REL
H	REL
QRNWT	REL
H	REL
PILNJRWPIWT	REL
H	REL
GDWLWT	REL
BIWTR	REL
yyCM	REL
W	REL
IZKIRW	REL
L	REL
ATH	REL
F	REL
MBIN	REL
H	REL
QRNWT	REL
H	REL
FMRNIWT	REL
AWLIN	REL
yyCM	REL
SMIT	REL
yyDASH	REL
RICRDSWN	REL
yyCM	REL
LIND	REL
W	REL
HRI	REL
BRADLW	REL
yyCM	REL
PIW	REL
yyCM	REL
FRH	REL
SQAIP	REL
RQ	REL
PIW	REL
KLWLH	REL
B	REL
RFIMT	REL
H	REL
GDWLWT	REL
yyDOT	REL

BHXLJ	RB
NKWN	JJ
yyDOT	yyDOT

W	CC
LA	RB
ZW	JJ
BLBD	MOD
yyCM	yyCM
ALA	CC
NKWN	VB
GM	RB
F	COM
QRN	NNT
MQARTWR	NNP
yyCM	yyCM
H	H
DWGMH	NN
H	H
FKIXH	NNP
BIWTR	MOD
L	IN
H	H
LIBRLIZM	NN
H	H
MBWLBL	NNP
FL	POS
FNWT	NNT
H	H
60	NNP
yyCM	yyCM
AKN	RB
RAWIH	VB
L	IN
TIAWR	NN
ZH	JJ
yyDOT	yyDOT

LPNI	REL
KMH	REL
FNIM	REL
TRMH	REL
H	REL
QRN	REL
82000	REL
DWLR	REL
L	REL
AWNIBRSIJT	REL
QIIMBRIDG	REL
L	REL
NISIWNW	REL
FL	REL
SJIWWN	REL
HWQING	REL
LAXD	REL
AT	REL
TIAWRIIT	REL
H	REL
QWWNJIM	REL
W	REL
TIAWRIIT	REL
H	REL
IXSWT	REL
FL	REL
AIINFJIIN	REL
yyDOT	REL

KIWM	RB
HITH	AUX
TIAWRIH	NNP
K	IN
H	H
ZW	PRP
B	IN
XZQT	NNP
MCIAH	NN
GM	MOD
B	IN
MXIR	NN
KPWL	JJ
yyDOT	yyDOT

ABL	REL
KMH	REL
KSP	REL
HENIQH	REL
QRN	REL
MQARTWR	REL
L	REL
PISIQAIM	REL
MBRIQIM	REL
H	REL
MTEMQIM	REL
B	REL
BEIH	REL
ZW	REL
W	REL
AINM	REL
SWBLIM	REL
M	REL
FITWQ	REL
JRGI	REL
BEQBWT	REL
MXLH	REL
MNWWNT	REL
XSRT	REL
RXMIM	REL
yyQM	REL

EM	REL
ZAT	REL
yyCM	REL
GM	REL
H	REL
QRNWT	REL
BELWT	REL
H	REL
FMWT	REL
H	REL
GDWLIM	REL
AINN	REL
BHKRX	REL
MEIINWT	REL
H	REL
XFIBH	REL
H	REL
LIBRLIT	REL
H	REL
SJRIAWJIPIT	REL
KPI	REL
F	REL
L	REL
ETIM	REL
QRWBWT	REL
MTARIM	REL
AWT	REL
HN	REL
yyDOT	REL

QRN	REL
RWQPLR	REL
AMNM	REL
MWKNH	REL
LXLQ	REL
PH	REL
W	REL
FM	REL
52000	REL
DWLR	REL
L	REL
LIMWD	REL
yyQUOT	REL
PMINIZM	REL
W	REL
TIAWRIH	REL
MWSRIT	REL
yyCLN	REL
MBWA	REL
L	REL
ATIQH	REL
L	REL
XBRWT	REL
PWSJ	REL
yyDASH	REL
TEFIITIWT	REL
yyQUOT	REL
yyDOT	REL

ABL	CC
ATH	PRP
IKWL	VB
LEIIN	VB
B	IN
EFRWT	CDT
DPI	NNT
DWUX	NNT
RWQPLR	NNP
H	H
FNTI	JJ
BLI	IN
LMCWA	VB
PRIJ	NNP
HWCAH	NN
F	REL
QL	VB
KL	DT
KK	PRP
LLEWG	VB
L	IN
HWA	PRP
yyDOT	yyDOT

AFR	REL
L	REL
QRN	REL
PWRD	REL
FMRNIM	REL
MTLWNNIM	REL
F	REL
MDINIWT	REL
HEDPT	REL
FXWRIM	REL
K	REL
QIZWZ	REL
L	REL
APLIIT	REL
H	REL
EBR	REL
yyLRB	REL
ECH	REL
MSPR	REL
7	REL
yyCM	REL
HIH	REL
FXWR	REL
yyRRB	REL
F	REL
HIA	REL
NWQJT	REL
yyCM	REL
HIA	REL
FRID	REL
L	REL
LIBRLIZM	REL
QDWM	REL
yyDOT	REL

W	CC
AIN	VB
SPQ	NN
F	COM
XLQ	NN
NKBD	JJ
MBIN	IN
50	CD
ALP	CD
H	H
CQIM	NN
F	REL
ELI	IN
HM	PRP
XWTMT	NNT
H	H
QRN	NN
NMSR	VB
L	IN
QBWCWT	NN
KMW	IN
yyQUOT	yyQUOT
PRAPRAZ	NNP
yyQUOT	yyQUOT
yyCM	yyCM
KDI	IN
yyQUOT	yyQUOT
LFRJJ	NNP
AT	IN
MSLWL	NNT
H	H
MWRFT	NNT
H	H
FXWRH	NNP
B	IN
H	H
AISJ	NNP
SIID	NNP
H	H
TXTIT	NN
FL	POS
NIW	NNP
yyDASH	yyDASH
IWRQ	NNP
yyQUOT	yyQUOT
yyDOT	yyDOT

EM	REL
ZAT	REL
yyCM	REL
yyQUOT	REL
JWBT	REL
H	REL
KLL	REL
yyQUOT	REL
yyCM	REL
H	REL
DWUX	REL
H	REL
GDWL	REL
EL	REL
SED	REL
F	REL
PRSMH	REL
QRN	REL
PWRD	REL
B	REL
9891	REL
yyCM	REL
SIPQ	REL
TMIKH	REL
MNWMQT	REL
yyLRB	REL
B	REL
GIBWI	REL
QWNSNZWS	REL
RXB	REL
LHPTIE	REL
FL	REL
FMWT	REL
MPWRSMIM	REL
yyRRB	REL
L	REL
TWKNIT	REL
EBWDH	REL
W	REL
SED	REL
NWQFH	REL
W	REL
IQRH	REL
LMDI	REL
yyCM	REL
F	REL
AMNM	REL
HBJIXH	REL
MQWMWT	REL
EBWDH	REL
yyCM	REL
ABL	REL
GM	REL
QBEH	REL
F	REL
KL	REL
ADM	REL
IIZRQ	REL
M	REL
RFIMWT	REL
MQBLI	REL
H	REL
SED	REL
KEBWR	REL
FNTIIM	REL
yyDOT	REL

NWSP	JJ
EL	IN
KL	DT
ZH	PRP
yyCM	yyCM
AIN	RB
ZH	PRP
MFNH	VB
ED	IN
KMH	DT
GDWL	NNT
MSPRN	NNP
FL	POS
H	H
QRNWT	NN
B	IN
H	H
MRKZ	NN
W	CC
MEJ	MOD
FMALH	NNP
MMN	NNP
HWA	PRP
yyDOT	yyDOT

KAFR	IN
MGIEIM	VB
H	H
DBRIM	NN
L	IN
MDINIWT	NN
CIBWRIT	JJ
yyCM	yyCM
KSP	NN
FMRN	NNP
MQBL	VB
IWTR	RBR
TMWRT	IN
H	H
DWLR	NN
FL	POS
HWA	PRP
yyDOT	yyDOT

DI	RB
LTT	VB
MBJ	NN
B	IN
CWWTWT	NNP
H	NNP
XFIBH	NNP
yyCM	yyCM
H	REL
CINWRWT	NNT
H	H
EIQRIIM	JJ
BIN	IN
H	H
QRNWT	NN
LBIN	IN
H	H
DIWN	NN
H	H
CIBWRI	JJ
yyDOT	yyDOT

QRNWT	NNT
FMRNIWT	NNP
NMNEW	VB
BTBWNH	NNP
M	IN
LHGBIL	NNP
AT	AT
H	H
TMIKH	NN
H	H
PINNSIT	JJ
FL	POS
HN	PRP
L	IN
CWWTWT	NNP
XFIBH	NNP
FMRNIIM	NNP
yyDOT	yyDOT

BEWD	REL
H	REL
PWRDIM	REL
W	REL
H	REL
RWQPLRIM	REL
HPKW	REL
L	REL
MQWRWT	REL
PXWT	REL
MHIMNIM	REL
FL	REL
TMIKH	REL
B	REL
MXQR	REL
yyCM	REL
NFAW	REL
TMID	REL
MWSDWT	REL
KMW	REL
BRWQINGS	REL
AT	REL
EINIHM	REL
L	REL
QRNWT	REL
FMRNIWT	REL
KDI	REL
LMLA	REL
AT	REL
H	REL
XSR	REL
yyDOT	REL

ECH	NNP
MSPR	NNT
8	CD
yyDOT	yyDOT

HIIH	NNP
FBFBT	NNP
RWX	NN
FL	POS
RWX	NNT
H	H
TQWPH	NN
yyDOT	yyDOT

KMW	IN
KL	DT
DBR	NN
AXR	JJ
yyCM	yyCM
NWFAIM	VB
H	H
ZWKIM	NN
L	IN
SBSWD	NN
NKBD	JJ
BAIM	JJ
W	CC
HWLKIM	JJ
yyDOT	yyDOT

B	IN
SWP	NNT
FNWT	NNT
H	H
07	CD
HRBW	VB
LMFL	RB
LDBR	VB
B	IN
TXWM	NNT
H	H
IXSIM	NN
H	H
BIN	MOD
yyDASH	yyDASH
LAWMIIM	JJ
EL	IN
yyQUOT	yyQUOT
H	H
DIALWG	NN
BIN	IN
CPWN	NN
W	CC
DRWM	NN
yyQUOT	yyQUOT
W	CC
EL	IN
yyQUOT	yyQUOT
TLWT	NN
HDDIT	JJ
yyQUOT	yyQUOT
yyCM	yyCM
W	CC
HRBH	MOD
KSP	NN
HWQDF	NNP
L	IN
HGWT	NNP
EL	IN
MDINWT	NNT
H	H
EWLM	NN
H	H
FLIFI	JJ
yyDOT	yyDOT

AZ	RB
BAW	VB
H	H
PLIFH	NN
L	IN
APGNISJN	NNP
W	CC
RWNLD	NNP
RIIGN	NNP
W	CC
NAWM	NN
AIMPRIIT	NNT
H	H
RFE	NNP
yyDOT	yyDOT

LPTE	RB
PTAWM	RB
LA	RB
HIH	AUX
H	H
NWFA	NN
H	H
XM	JJ
B	IN
H	H
IXSIM	NN
H	H
BIN	MOD
yyDASH	yyDASH
LAWMIIM	JJ
TLWT	NN
HDDIT	JJ
GLWBLIT	NNP
yyCM	yyCM
ALA	CC
BIJXWN	NN
LAWMI	JJ
yyDOT	yyDOT

H	REL
QRNWT	REL
H	REL
LA	REL
yyDASH	REL
FMRNIWT	REL
HIW	REL
BEIQR	REL
ALH	REL
F	REL
PRSMW	REL
MXQRIM	REL
L	REL
AIN	REL
yyDASH	REL
SPWR	REL
B	REL
H	REL
FALH	REL
KICD	REL
LFMWR	REL
EL	REL
H	REL
FLWM	REL
yyDOT	REL

EKFIW	RB
yyCM	yyCM
KF	IN
H	H
MLXMH	NN
H	REL
QRH	VB
XLPH	VB
yyCM	yyCM
MNSIM	VB
KWLM	PRP
LMCWA	VB
MFPJIM	NN
W	CC
MJBEWT	NN
LFWN	NN
XDFIM	JJ
F	NNP
ILKDW	NNP
AT	AT
TFWMT	NNT
LBM	NN
FL	POS
PQIDI	NNT
TWKNIWT	NN
yyDOT	yyDOT

ECH	NNP
MSPR	NNT
9	CD
yyDOT	yyDOT

GIIS	NNP
W	CC
HPQE	NNP
L	IN
RFWTK	NNP
JRMINWLWGIH	NNP
QIIMT	JJ
yyDOT	yyDOT

NRAH	REL
F	REL
IED	REL
H	REL
MFXQ	REL
HWA	REL
LXJWP	REL
yyQUOT	REL
BIJXWN	REL
LAWMI	REL
yyQUOT	REL
yyCM	REL
NWFA	REL
RB	REL
yyDASH	REL
FNTI	REL
EMID	REL
yyCM	REL
W	REL
LNWWJ	REL
AWT	REL
HWA	REL
L	REL
TXWM	REL
H	REL
MWMXIWT	REL
FL	REL
ATH	REL
yyDOT	REL

BELI	REL
H	REL
MWDEWT	REL
H	REL
SBIBTIT	REL
H	REL
KLL	REL
yyDASH	REL
EWLMIT	REL
MDGIFIM	REL
F	REL
KET	REL
AI	REL
yyDASH	REL
APFR	REL
KMEJ	REL
LHBDIL	REL
BIN	REL
BIJXWN	REL
LAWMI	REL
LBIN	REL
yyQUOT	REL
BIJXWN	REL
KDWR	REL
H	REL
ARC	REL
yyQUOT	REL
yyDOT	REL

H	REL
JIPWSIM	REL
LWBFI	REL
H	REL
XLIPWT	REL
H	REL
KHWT	REL
yyCM	REL
H	REL
FIIKIM	REL
L	REL
ZRM	REL
MRKZI	REL
IWTR	REL
yyCM	REL
AWMRIM	REL
F	REL
FWM	REL
MDINH	REL
AINH	REL
IKWLH	REL
LHIWT	REL
BJWXH	REL
AM	REL
LA	REL
IHIH	REL
yyQUOT	REL
MBNH	REL
BIJXWN	REL
AIRWPI	REL
ICIB	REL
yyQUOT	REL
yyDOT	REL

W	CC
KLKLNIM	NN
B	IN
XBWRT	NNT
MQDMI	NNP
H	H
MDINIWT	NN
H	H
TEFIITIT	JJ
yyCM	yyCM
IXD	MOD
EM	IN
MXNKIM	NNP
B	IN
XBWRT	NNT
H	H
XINWK	NN
L	IN
MCWINWT	NNP
yyCM	yyCM
NISW	VB
BEWRMH	NNP
LFIM	VB
IDM	NN
EL	IN
KSPI	NNT
MDINIWT	NNT
H	H
XWC	NN
yyCM	yyCM
B	IN
JENH	NN
F	REL
B	IN
H	H
ETID	NN
IWGDR	NNP
H	H
BIJXWN	NN
H	H
LAWMI	JJ
B	IN
MWNXIM	NN
FL	POS
KWFR	NNT
TXRWT	NN
KLKLI	JJ
yyCM	yyCM
LA	MOD
FL	POS
EWCMH	NN
CBAIT	JJ
yyDOT	yyDOT

LGBI	IN
ANFIM	NN
ALH	JJ
SDAM	NNP
XWSIIN	NNP
HWA	AGR
MJRD	NNP
yyDOT	yyDOT

ABL	REL
SDAM	REL
XWSIIN	REL
HIH	REL
MTT	REL
yyDASH	REL
FMIM	REL
L	REL
KL	REL
H	REL
MWMXIM	REL
L	REL
PIQWX	REL
RB	REL
yyDASH	REL
CDDI	REL
EL	REL
H	REL
NFQ	REL
yyCM	REL
H	REL
JWENIM	REL
ZH	REL
FNIM	REL
F	REL
IF	REL
LHPSIQ	REL
AT	REL
HZRMTW	REL
FL	REL
NFQ	REL
MTWXKM	REL
L	REL
DIQJJWRIM	REL
RBRBNIM	REL
B	REL
H	REL
EWLM	REL
H	REL
FLIFI	REL
yyDOT	REL

MDWBR	VB
B	IN
QWMC	NNT
ANFIM	NN
F	REL
NISW	VB
LMFWK	VB
ALI	IN
HM	PRP
KSPI	NNT
MENQIM	NN
B	IN
ET	NN
F	COM
H	H
EWLM	NN
HMJIR	NNP
DWLRIM	NN
EL	IN
ASJRJGIH	NN
GREINIT	NNP
W	CC
PIQWX	NNT
RB	NNT
yyDASH	yyDASH
CDDI	NNP
EL	IN
H	H
NFQ	NN
yyDOT	yyDOT

EWBDH	REL
ZW	REL
FIMFH	REL
ISWD	REL
L	REL
TLWNH	REL
FKIXH	REL
B	REL
TXWM	REL
H	REL
PILNJRWPIH	REL
yyCLN	REL
HTMQDWTM	REL
FL	REL
QRNWT	REL
W	REL
CWWTWT	REL
XFIBH	REL
B	REL
MGMWT	REL
AWPNTIWT	REL
GWRMT	REL
L	REL
KK	REL
F	REL
H	REL
XBRH	REL
BQWFI	REL
ERWKH	REL
L	REL
GLIM	REL
HISJWRIIM	REL
XDFIM	REL
yyDOT	REL

GIIMS	REL
ALN	REL
SMIT	REL
yyCM	REL
MXBR	REL
H	REL
SPR	REL
yyQUOT	REL
H	REL
BRWQRIM	REL
FL	REL
H	REL
REIWNWT	REL
yyCLN	REL
CWWTWT	REL
XFIBH	REL
W	REL
ELIITH	REL
FL	REL
ELIT	REL
MDINIWT	REL
XDFH	REL
yyQUOT	REL
yyCM	REL
AWMR	REL
KI	REL
H	REL
HTMQDWT	REL
B	REL
BEIWT	REL
MDINIWT	REL
DWXQWT	REL
yyCM	REL
W	REL
DEIKT	REL
H	REL
AMWNH	REL
B	REL
ERKW	REL
FL	REL
MXQR	REL
BSISI	REL
B	REL
MDEI	REL
H	REL
XBRH	REL
yyCM	REL
HWTIRW	REL
AWT	REL
ANXNW	REL
LLA	REL
MAGR	REL
NRXB	REL
FL	REL
MWMXIM	REL
yyCM	REL
F	REL
MMN	REL
HWA	REL
NITN	REL
LFAWB	REL
KAFR	REL
ITEWRR	REL
H	REL
CWRK	REL
yyDOT	REL

ZH	PRP
NKWN	JJ
yyDOT	yyDOT

AXRI	REL
HKL	REL
yyCM	REL
KMH	REL
MXQRIM	REL
B	REL
XSWT	REL
QRNWT	REL
HWQDFW	REL
B	REL
TQWPT	REL
H	REL
AWBSSIH	REL
H	REL
MMWFKT	REL
L	REL
H	REL
MLXMH	REL
H	REL
QRH	REL
L	REL
NISIWN	REL
LGLWT	REL
B	REL
AIZW	REL
MIDH	REL
ADM	REL
KMW	REL
SDAM	REL
XWSIIN	REL
ELWL	REL
LHIWT	REL
MSWKN	REL
yyQM	REL

KMH	WDT
MXQRIM	NN
FALW	VB
KICD	QW
LHPWK	VB
KLKLH	NN
SJLINISJIT	JJ
L	IN
KLKLT	NNT
FWQ	NN
XWPFI	JJ
yyQM	yyQM

IF	VB
SIMWKIN	NNP
L	IN
H	H
DEH	NN
F	REL
KIWM	RB
ALW	JJ
HN	MOD
FTI	CDT
H	H
BEIWT	NN
H	H
DWXQWT	NNP
BIWTR	MOD
FL	IN
H	H
EWLM	NN
yyDOT	yyDOT

AK	REL
APFR	REL
LWMR	REL
B	REL
BIJXWN	REL
yyCM	REL
F	REL
AP	REL
LA	REL
DWLR	REL
AXD	REL
MBIN	REL
LMELH	REL
M	REL
05	REL
MILIARD	REL
H	REL
DWLRIM	REL
F	REL
HWCIAW	REL
QRNWT	REL
BIN	REL
9791	REL
L	REL
9891	REL
LA	REL
HWQDF	REL
L	REL
HBHRTN	REL
yyDOT	REL

HAM	HAM
H	H
KSP	NN
DWXP	NNP
AT	AT
H	H
REIWNWT	NN
AW	CC
FMA	QW
ZWKIM	VB
H	H
REIWNWT	NN
L	IN
TMIKH	NN
KSPIT	JJ
BZKWT	IN
ERKM	NN
W	CC
H	H
XIDWF	NN
F	REL
B	IN
HM	PRP
yyQM	yyQM

KDI	IN
LENWT	VB
EL	IN
FALWT	NN
ALW	JJ
ELI	IN
ATH	PRP
LHFTQE	NNP
QWDM	VB
L	IN
HKL	NN
B	IN
AI	MOD
yyDASH	yyDASH
ALW	JJ
HRHWRIM	NNP
QWSMIIM	NNP
EL	IN
JBEH	NNP
FL	POS
H	H
HISJWRIH	NN
yyCM	yyCM
W	CC
LHQDIF	NNP
MXFBH	NN
L	IN
DIALQJIQH	NNP
HGLIANIT	NNP
yyCM	yyCM
L	IN
TIAWRIWT	NNP
EL	IN
MQWMW	NN
FL	POS
H	H
ADM	NN
H	H
GDWL	JJ
B	IN
H	H
HISJWRIH	NN
W	CC
KK	PRP
HLAH	RB
yyDOT	yyDOT

W	CC
ZH	PRP
AINW	RB
MBCE	NN
M	IN
H	H
SWG	NN
F	REL
IF	VB
LGFT	VB
ALI	IN
HWA	PRP
LLA	IN
MIMWN	NN
NKBD	JJ
yyDOT	yyDOT

H	H
IKWLT	NN
LXZWT	VB
TWCAWT	NNT
BXIRWT	NN
B	IN
ARCWT	NNT
H	H
BRIT	NN
BAMCEWT	IN
SQRI	NNT
DET	NNT
QHL	NN
EFWIH	VB
LHCJMCM	NNP
B	IN
H	H
FNIM	NN
H	H
BAWT	JJ
ED	IN
L	IN
H	H
MINIMWM	NN
yyDOT	yyDOT

KIFLWNWT	NNT
XIZWI	NN
KBR	RB
NRAW	VB
B	IN
KMH	DT
M	IN
MIRWCI	NNP
H	H
BXIRWT	NN
FL	POS
H	H
FBWE	NN
yyDOT	yyDOT

H	REL
AFMH	REL
AINH	REL
B	REL
H	REL
FIJH	REL
AW	REL
B	REL
H	REL
MDGM	REL
yyCM	REL
ALA	REL
B	REL
FTI	REL
EWBDWT	REL
yyCLN	REL
yyLRB	REL
1	REL
yyRRB	REL
AMRIQAIM	REL
AINM	REL
MTENIINIM	REL
BIWTR	REL
B	REL
H	REL
THLIK	REL
H	REL
ALQJWRLI	REL
yyCM	REL
W	REL
GM	REL
ALH	REL
H	REL
IWDEIM	REL
BED	REL
MI	REL
HIW	REL
RWCIM	REL
LHCBIE	REL
AINM	REL
IWDEIM	REL
ED	REL
H	REL
RGE	REL
H	REL
AXRWN	REL
AM	REL
IJRXW	REL
LHCBIE	REL
yyDOT	REL

RQ	MOD
35	NNP
O	NNP
M	IN
HM	PRP
HCBIEW	VB
B	IN
IWM	NNT
G	NNP
B	IN
H	H
BXIRWT	NN
L	IN
H	H
QWNGRS	NN
W	CC
L	IN
MWFLI	NNT
H	H
MDINWT	NN
yyDOT	yyDOT

yyLRB	REL
2	REL
yyRRB	REL
TXNT	REL
H	REL
QLPI	REL
FWB	REL
AINH	REL
MQWM	REL
H	REL
HCBEH	REL
H	REL
HKRXI	REL
H	REL
IXID	REL
yyDOT	REL

B	IN
QLIPWRNIH	NNP
HCBIEW	VB
HFNH	RB
LA	MOD
PXWT	RBR
M	IN
20	CD
O	NN
M	IN
BELI	NNT
ZKWT	NNT
H	H
BXIRH	NN
B	IN
H	H
DWAR	NN
yyCM	yyCM
LA	MOD
MPNI	IN
F	COM
HIW	VB
B	IN
ARC	NN
AXRT	JJ
yyCM	yyCM
AW	CC
B	IN
IBFT	NN
AXRT	JJ
yyCM	yyCM
ALA	CC
MPNI	IN
F	COM
HEDIPW	VB
AT	AT
H	H
NWXWT	NN
H	REL
KRWKH	VB
B	IN
MILWI	NNT
JWPSI	NNP
H	H
HCBEH	NN
BIN	IN
KWTLI	NNT
BITM	NN
yyDOT	yyDOT

IITKN	VB
MAWD	RB
F	COM
B	IN
H	H
HCBEH	NN
B	IN
H	H
QLPI	NNP
HITH	VB
IDH	NN
FL	POS
H	H
MWEMDT	NNP
H	H
DMWQRJIT	JJ
L	IN
H	H
MWFL	NNP
yyCM	yyCM
DIAN	NNP
PIINSJIIN	NNP
yyCM	yyCM
EL	IN
H	H
ELIWNH	JJ
yyDOT	yyDOT

KNRAH	MOD
RQ	MOD
BZKWT	IN
H	H
HCBEH	NN
B	IN
H	H
DWAR	NN
HCLIX	VB
LBSWP	RB
H	H
SNAJWR	NN
PIJ	NNP
WWILSWN	NNP
LNCX	VB
yyCM	yyCM
B	IN
HPRF	NN
QJN	JJ
yyDOT	yyDOT

MFIMTM	REL
FL	REL
EWRKI	REL
SQRIM	REL
B	REL
H	REL
FNIM	REL
H	REL
BAWT	REL
THIH	REL
LBRR	REL
TXILH	REL
HAM	REL
H	REL
NFAL	REL
MTKWWN	REL
LHCBIE	REL
yyCM	REL
W	REL
BAM	REL
AIN	REL
HWA	REL
MTKWWN	REL
LHCBIE	REL
H	REL
IITKN	REL
F	REL
B	REL
KL	REL
ZAT	REL
ICBIE	REL
BAMCEWT	REL
H	REL
DWAR	REL
yyDOT	REL

L	IN
DUR	NN
GWN	NNP
SILR	NNP
yyCM	yyCM
NFIA	NNT
AWNIBRSIJT	NNT
BWSJWN	NNP
F	REL
HTMWDD	VB
EL	IN
KHWNT	NNP
MWFL	NNP
MSCWSJS	NNP
yyCM	yyCM
HITH	VB
TIAWRIH	NNP
FLMH	NNP
EL	IN
AI	NNP
yyDASH	yyDASH
H	NNP
HTAMH	NNP
FL	POS
SQRI	NNT
DET	NNT
QHL	NN
L	IN
H	H
MCIAWT	NN
H	H
ALQJWRLIT	NNP
yyDOT	yyDOT

