EFRWT	CDT
H	H
LIMWDIM	NN
FL	POS
QRN	NNT
RWQPLR	NNP
B	IN
BLAGIW	NNP
F	REL
B	IN
AIJLIH	NNP
HWA	AGR
MQWM	NN
JWB	JJ
L	IN
XIFWL	NNP
QWNSNZWS	NNP
EL	IN
BEIWT	NNT
DXWPWT	NNP
FL	POS
H	H
EWLM	NN
yyDOT	yyDOT

GM	MOD
AM	HAM
LA	MOD
IIWWCR	yyELPS
QWNSNSWS	NNP
XDF	JJ
M	IN
ALKIMIH	NNP
ZW	JJ
yyCM	yyCM
QRWB	JJ
L	IN
WWDAI	NN
F	REL
IICA	VB
KRK	NN
FL	POS
NIIRWT	NN
yyDOT	yyDOT

BQRB	IN
AQDMAIM	NN
F	REL
AINM	VB
MWZMNIM	NNP
L	IN
WWEIDWT	NNP
ALH	PRP
FWRRT	VB
CINIWT	NNP
RBH	AT
BAFR	NNP
L	IN
MJR	NN
KRKI	NNP
H	NNP
MAMRIM	NNP
W	CC
H	H
NIIRWT	NN
H	H
MWNPQIM	NNP
B	IN
XSWT	NNT
QRNWT	NN
yyDOT	yyDOT

AIN	RB
ZH	PRP
SBIR	VB
F	COM
EL	IN
FWLXNWT	NNP
EITWNAIM	NN
W	CC
MECBI	NNT
MDINIWT	NNT
RWBCIM	NNP
KL	yyDASH
KRKI	NNP
yyQUOT	yyQUOT
AMRIQN	NNP
AQWNWMIQ	NNP
RIWWIW	NNP
yyQUOT	yyQUOT
FL	IN
FLWF	CDT
H	H
FNIM	NN
H	H
AXRWNWT	JJ
yyCM	yyCM
AK	CC
BHXLJ	RB
HGIWNI	NNP
F	COM
IF	VB
L	IN
HM	PRP
KMH	DT
KRKIM	NN
H	REL
MSPQIM	VB
MIDE	NN
B	IN
NWFA	NNT
NTWN	NN
B	IN
MINWNIM	NNP
QJNIM	JJ
W	CC
XZQIM	NN
yyDOT	yyDOT

ECH	NNP
MSPR	NNT
6	CD
yyDOT	yyDOT

ERWK	VB
BDIQH	NN
MXWDFT	JJ
yyCM	yyCM
NWQBT	JJ
W	CC
QJLNIT	JJ
yyCM	yyCM
L	IN
DWGMWT	NNP
LIBRLIWT	NNP
EIIPWT	yyRRB
yyDOT	yyDOT

ZH	PRP
K	MOD
02	CD
FNH	NN
MTAMCT	NNP
XBWRT	NNT
FMRNIM	NN
yyCM	yyCM
BINI	IN
HM	PRP
AIRWWING	NNP
QRISJWL	NNP
yyCM	yyCM
LHFIG	VB
SWBSIDIH	NN
PILNJRWPIT	NNP
L	IN
HWGIM	VB
RBIM	JJ
IWTR	RBR
M	IN
H	H
IMIN	NN
yyDOT	yyDOT

HM	PRP
SBWRIM	VB
F	COM
IF	VB
AIRWNIH	NN
B	IN
KK	PRP
F	NNP
MENQI	NNP
QRNWT	NN
BAIM	JJ
B	IN
DRK	NNT
KLL	NN
M	IN
JIPWSIM	NNP
FMRNIIM	NNP
yyCM	yyCM
AK	CC
H	H
QRN	NN
LWBFT	VB
LEITIM	MOD
QRWBWT	yyELPS
XZWT	NNP
FL	POS
FMALH	NNP
M	IN
H	H
MRKZ	NN
B	IN
HNHGT	NNT
H	NNP
PILNJRWPWAIDIM	NNP
yyLRB	yyLRB
H	H
MWNX	NN
F	REL
JBE	NN
DWWIIJ	NNP
MQDWNLD	NNP
B	IN
QRN	NNT
PWRD	NNP
yyRRB	yyRRB
yyCM	yyCM
F	REL
B	IN
SWPW	NN
FL	POS
DBR	NN
MNHLIM	VB
AWT	AT
HM	PRP
yyDOT	yyDOT

QRISJWL	NNP
W	CC
XBRIW	NN
H	H
FMRNIM	JJ
EFW	VB
FNI	CDT
DBRIM	NN
yyCLN	yyCLN
RAFIT	JJ
yyCM	yyCM
HM	PRP
EWDDW	NNP
XBRWT	yyDASH
LTEL	NNP
AT	AT
H	H
PILNJRWPIH	NNP
FL	POS
HN	PRP
L	IN
H	H
IWCAIM	NN
MN	IN
H	H
KLL	NN
FL	POS
KLL	NN
ZH	JJ
yyCM	yyCM
KMW	IN
QRN	NNT
GWN	NNP
M	IN
yyDOT	yyDOT
AWLIN	NNP
yyDOT	yyDOT

FNIT	RB
yyCM	yyCM
HM	PRP
EWDDW	NNP
AT	IN
H	H
IWCAIM	NN
MN	IN
H	H
KLL	NN
LHPEIL	VB
HFPEH	NN
MWDET	NNP
IWTR	NNP
EL	IN
EICWB	NNT
MDINIWT	NN
B	IN
DRG	NN
ARCI	JJ
yyDOT	yyDOT

ANFIM	NN
B	IN
MRKZ	NNT
AWTH	DT
TNWEH	NN
MDGIFIM	VB
KI	COM
LA	RB
HITH	AUX
ZW	PRP
MZIMH	NN
FL	POS
H	H
IMIN	NN
yyDOT	yyDOT

yyQUOT	yyQUOT
AIF	NN
LA	RB
AMR	VB
HBH	NNP
NICWR	NNP
AWWIRH	NN
F	REL
B	IN
HIA	PRP
NWKL	VB
LBXWR	VB
NFIA	NNT
FMRN	NNP
yyQUOT	yyQUOT
yyCM	yyCM
ZWKR	VB
LZLI	NNP
LNQWBSQI	NNP
yyCM	yyCM
AXD	CDT
H	ZVL
FWTPIM	JJ
L	IN
H	H
MZIMH	NN
yyDOT	yyDOT

LNQWBSQI	NNP
yyCM	yyCM
F	REL
NIHL	VB
AT	AT
QRN	NNT
SMIT	NNP
yyDASH	yyDASH
RICRDSWN	NNP
W	CC
KIWM	RB
MNHL	VB
AT	AT
MKWN	NNT
HDSWN	NNP
yyCM	yyCM
AWMR	VB
KI	COM
H	H
REIWN	NN
LA	RB
HIH	VB
KL	DT
yyDASH	yyDASH
KK	RB
LTT	VB
MENQIM	NN
L	IN
H	H
XFIBH	NNP
H	H
IMNIT	JJ
KF	IN
L	IN
ECMH	PRP
yyCM	yyCM
ALA	CC
LTGML	NNP
XLWPWT	NN
L	IN
KL	DT
H	NNP
XFIBH	NNP
H	H
FMALIT	JJ
F	REL
QIBLH	VB
ED	IN
AZ	NNT
TGMWLIM	NNP
W	CC
MIMWN	NN
yyDOT	yyDOT

HWA	PRP
W	REL
QRISJWL	NNP
W	NNP
H	H
AXRIM	JJ
PFWJ	RB
XFW	VB
F	COM
yyQUOT	yyQUOT
QIIM	VB
MGWWN	NN
FLM	JJ
FL	POS
NWFAIM	NN
H	REL
RAWIIM	VB
L	IN
BDIQH	NN
yyQUOT	yyQUOT
yyDOT	yyDOT

HM	PRP
PFWJ	RB
THW	NNP
yyCM	yyCM
NZKR	VB
LNQWBSQI	NNP
yyCM	yyCM
yyQUOT	yyQUOT
L	IN
MI	yyELPS
IF	VB
REIWNWT	yyELPS
MENIINIM	yyELPS
yyQM	yyQM
yyQUOT	yyQUOT
yyDOT	yyDOT

WBKN	NNP
yyCM	yyCM
HTBRR	VB
F	COM
BELI	NNT
H	H
REIWNWT	NN
H	H
MENIINIM	JJ
HIW	AUX
ANFIM	NN
KMW	IN
RWBRJ	NNP
BWRQ	NNP
yyCM	yyCM
MRJIN	NNP
PLDSJIIN	NNP
yyCM	yyCM
CARLS	NNP
MARII	NNP
W	CC
ALN	NNP
BLWM	NNP
F	REL
GM	MOD
HWDWT	IN
L	IN
H	H
TMIKH	NN
H	H
PILNJRWPIT	NNP
F	REL
QIBLW	VB
B	IN
FNWT	NNT
H	H
70	CD
W	CC
AW	NNP
B	IN
RAFIT	NNT
FNWT	NNT
H	H
80	CD
AIN	VB
CWRK	NN
LHCIG	VB
AT	AT
HM	PRP
B	IN
H	H
CIBWR	NN
yyDOT	yyDOT

AM	IN
ATH	PRP
MFMIE	VB
BAWZNI	IN
H	H
FMRNIM	NN
RMZ	NN
L	IN
KK	PRP
F	COM
QRISJWL	NNP
W	CC
FWT	NN
HPKW	VB
AT	AT
H	H
QERH	NNP
EL	IN
PIH	NN
yyCM	yyCM
W	CC
LKN	CC
KIWM	RB
KSP	NN
IMNI	JJ
HWA	AGR
H	REL
XWLF	VB
B	IN
H	H
KIPH	NN
B	IN
EWLM	NNT
H	H
REIWNWT	NN
yyCM	yyCM
HM	PRP
IPNW	NNP
AWT	AT
ATH	PRP
L	IN
RFIMT	NNT
H	H
QRNWT	NN
H	H
PILNJRWPIWT	NNP
H	H
GDWLWT	JJ
BIWTR	MOD
yyCM	yyCM
W	CC
IZKIRW	NNP
L	IN
ATH	PRP
F	COM
MBIN	IN
H	H
QRNWT	NN
H	H
FMRNIWT	NNP
AWLIN	NNP
yyCM	yyCM
SMIT	NNP
yyDASH	yyDASH
RICRDSWN	NNP
yyCM	yyCM
LIND	NNP
W	CC
HRI	NNT
BRADLW	NNP
yyCM	yyCM
PIW	NN
yyCM	yyCM
FRH	VB
SQAIP	NNP
RQ	MOD
PIW	NN
KLWLH	NNP
B	IN
RFIMT	NNT
H	H
GDWLWT	NN
yyDOT	yyDOT

BHXLJ	RB
NKWN	JJ
yyDOT	yyDOT

W	CC
LA	RB
ZW	JJ
BLBD	MOD
yyCM	yyCM
ALA	CC
NKWN	VB
GM	RB
F	COM
QRN	NNT
MQARTWR	NNP
yyCM	yyCM
H	H
DWGMH	NN
H	H
FKIXH	NNP
BIWTR	MOD
L	IN
H	H
LIBRLIZM	NN
H	H
MBWLBL	NNP
FL	POS
FNWT	NNT
H	H
60	NNP
yyCM	yyCM
AKN	RB
RAWIH	VB
L	IN
TIAWR	NN
ZH	JJ
yyDOT	yyDOT

LPNI	IN
KMH	WDT
FNIM	yyELPS
TRMH	NNP
H	HAM
QRN	yyELPS
82000	NNP
DWLR	NN
L	IN
AWNIBRSIJT	NNT
QIIMBRIDG	NNP
L	IN
NISIWNW	NN
FL	POS
SJIWWN	NNP
HWQING	NNP
LAXD	NNP
AT	AT
TIAWRIIT	NNP
H	NNP
QWWNJIM	NNP
W	CC
TIAWRIIT	NNP
H	NNP
IXSWT	NNP
FL	POS
AIINFJIIN	NNP
yyDOT	yyDOT

KIWM	RB
HITH	VB
TIAWRIH	NNP
K	IN
H	H
ZW	PRP
B	IN
XZQT	NNP
MCIAH	NN
GM	MOD
B	IN
MXIR	NN
KPWL	JJ
yyDOT	yyDOT

ABL	CC
KMH	DT
KSP	NN
HENIQH	VB
QRN	NNT
MQARTWR	NNP
L	IN
PISIQAIM	NNP
MBRIQIM	NNP
H	NNP
MTEMQIM	NNP
B	IN
BEIH	NN
ZW	JJ
W	CC
AINM	RB
SWBLIM	VB
M	IN
FITWQ	NN
JRGI	JJ
BEQBWT	IN
MXLH	yyELPS
MNWWNT	NNP
XSRT	yyELPS
RXMIM	NNP
yyQM	yyQM

EM	IN
ZAT	PRP
yyCM	yyCM
GM	MOD
H	H
QRNWT	NN
BELWT	NNT
H	H
FMWT	NN
H	H
GDWLIM	JJ
AINN	RB
BHKRX	MOD
MEIINWT	NNP
H	NNP
XFIBH	NNP
H	H
LIBRLIT	JJ
H	H
SJRIAWJIPIT	JJ
KPI	IN
F	COM
L	IN
ETIM	NNP
QRWBWT	yyDASH
MTARIM	NNP
AWT	AT
HN	PRP
yyDOT	yyDOT

QRN	NNT
RWQPLR	NNP
AMNM	RB
MWKNH	VB
LXLQ	VB
PH	RB
W	CC
FM	RB
52000	NNP
DWLR	NN
L	IN
LIMWD	NNT
yyQUOT	yyQUOT
PMINIZM	NNP
W	CC
TIAWRIH	NNP
MWSRIT	NNP
yyCLN	yyCLN
MBWA	NNP
L	NNP
ATIQH	NN
L	IN
XBRWT	NNT
PWSJ	MOD
yyDASH	yyDASH
TEFIITIWT	JJ
yyQUOT	yyQUOT
yyDOT	yyDOT

ABL	CC
ATH	PRP
IKWL	VB
LEIIN	VB
B	IN
EFRWT	CDT
DPI	NNT
DWUX	NNT
RWQPLR	NNP
H	H
FNTI	JJ
BLI	IN
LMCWA	VB
PRIJ	NNP
HWCAH	NN
F	REL
QL	VB
KL	DT
KK	PRP
LLEWG	VB
L	IN
HWA	PRP
yyDOT	yyDOT

AFR	IN
L	IN
QRN	NNT
PWRD	NNP
FMRNIM	NN
MTLWNNIM	VB
F	COM
MDINIWT	NNT
HEDPT	NNT
FXWRIM	NN
K	IN
QIZWZ	NNP
L	IN
APLIIT	NNT
H	H
EBR	NN
yyLRB	yyLRB
ECH	NNP
MSPR	yyELPS
7	CDT
yyCM	yyCM
HIH	yyELPS
FXWR	WDT
yyRRB	yyRRB
F	COM
HIA	AGR
NWQJT	yyELPS
yyCM	yyCM
HIA	PRP
FRID	NNP
L	IN
LIBRLIZM	NN
QDWM	NNP
yyDOT	yyDOT

W	CC
AIN	VB
SPQ	NN
F	COM
XLQ	NN
NKBD	JJ
MBIN	IN
50	CD
ALP	CD
H	H
CQIM	NN
F	REL
ELI	IN
HM	PRP
XWTMT	NNT
H	H
QRN	NN
NMSR	VB
L	IN
QBWCWT	NN
KMW	IN
yyQUOT	yyQUOT
PRAPRAZ	NNP
yyQUOT	yyQUOT
yyCM	yyCM
KDI	IN
yyQUOT	yyQUOT
LFRJJ	NNP
AT	IN
MSLWL	NNT
H	H
MWRFT	NNT
H	H
FXWRH	NNP
B	IN
H	H
AISJ	NNP
SIID	NNP
H	H
TXTIT	NN
FL	POS
NIW	NNP
yyDASH	yyDASH
IWRQ	NNP
yyQUOT	yyQUOT
yyDOT	yyDOT

EM	IN
ZAT	PRP
yyCM	yyCM
yyQUOT	yyQUOT
JWBT	NNT
H	H
KLL	NN
yyQUOT	yyQUOT
yyCM	yyCM
H	H
DWUX	NN
H	H
GDWL	JJ
EL	IN
SED	NN
F	REL
PRSMH	VB
QRN	NNT
PWRD	NNP
B	IN
9891	CD
yyCM	yyCM
SIPQ	VB
TMIKH	NN
MNWMQT	NNP
yyLRB	yyLRB
B	IN
GIBWI	yyELPS
QWNSNZWS	NNP
RXB	yyELPS
LHPTIE	VB
FL	POS
FMWT	NN
MPWRSMIM	JJ
yyRRB	yyRRB
L	IN
TWKNIT	NNT
EBWDH	NN
W	CC
SED	NN
NWQFH	JJ
W	CC
IQRH	JJ
LMDI	MOD
yyCM	yyCM
F	REL
AMNM	RB
HBJIXH	VB
MQWMWT	NNT
EBWDH	NN
yyCM	yyCM
ABL	CC
GM	RB
QBEH	VB
F	COM
KL	DT
ADM	NN
IIZRQ	NNP
M	IN
RFIMWT	NNT
MQBLI	NNT
H	H
SED	NN
KEBWR	IN
FNTIIM	NN
yyDOT	yyDOT

NWSP	JJ
EL	IN
KL	DT
ZH	PRP
yyCM	yyCM
AIN	RB
ZH	PRP
MFNH	VB
ED	IN
KMH	DT
GDWL	NNT
MSPRN	NNP
FL	POS
H	H
QRNWT	NN
B	IN
H	H
MRKZ	NN
W	CC
MEJ	MOD
FMALH	NNP
MMN	NNP
HWA	PRP
yyDOT	yyDOT

KAFR	IN
MGIEIM	VB
H	H
DBRIM	NN
L	IN
MDINIWT	NN
CIBWRIT	JJ
yyCM	yyCM
KSP	NN
FMRN	NNP
MQBL	VB
IWTR	RBR
TMWRT	IN
H	H
DWLR	NN
FL	POS
HWA	PRP
yyDOT	yyDOT

DI	RB
LTT	VB
MBJ	NN
B	IN
CWWTWT	NNP
H	NNP
XFIBH	NNP
yyCM	yyCM
H	REL
CINWRWT	NNT
H	H
EIQRIIM	JJ
BIN	IN
H	H
QRNWT	NN
LBIN	IN
H	H
DIWN	NN
H	H
CIBWRI	JJ
yyDOT	yyDOT

QRNWT	NNT
FMRNIWT	NNP
NMNEW	VB
BTBWNH	NNP
M	IN
LHGBIL	NNP
AT	AT
H	H
TMIKH	NN
H	H
PINNSIT	JJ
FL	POS
HN	PRP
L	IN
CWWTWT	NNP
XFIBH	NNP
FMRNIIM	NNP
yyDOT	yyDOT

BEWD	IN
H	H
PWRDIM	NNP
W	CC
H	H
RWQPLRIM	NNP
HPKW	VB
L	IN
MQWRWT	NNP
PXWT	yyDASH
MHIMNIM	NNP
FL	POS
TMIKH	NN
B	IN
MXQR	NN
yyCM	yyCM
NFAW	VB
TMID	RB
MWSDWT	NN
KMW	IN
BRWQINGS	NNP
AT	AT
EINIHM	NN
L	IN
QRNWT	NNT
FMRNIWT	NNP
KDI	IN
LMLA	VB
AT	AT
H	H
XSR	NN
yyDOT	yyDOT

ECH	NNP
MSPR	NNT
8	CD
yyDOT	yyDOT

HIIH	NNP
FBFBT	NNP
RWX	NN
FL	POS
RWX	NNT
H	H
TQWPH	NN
yyDOT	yyDOT

KMW	IN
KL	DT
DBR	NN
AXR	JJ
yyCM	yyCM
NWFAIM	VB
H	H
ZWKIM	NN
L	IN
SBSWD	NN
NKBD	JJ
BAIM	JJ
W	CC
HWLKIM	JJ
yyDOT	yyDOT

B	IN
SWP	NNT
FNWT	NNT
H	H
07	CD
HRBW	VB
LMFL	RB
LDBR	VB
B	IN
TXWM	NNT
H	H
IXSIM	NN
H	H
BIN	MOD
yyDASH	yyDASH
LAWMIIM	JJ
EL	IN
yyQUOT	yyQUOT
H	H
DIALWG	NN
BIN	IN
CPWN	NN
W	CC
DRWM	NN
yyQUOT	yyQUOT
W	CC
EL	IN
yyQUOT	yyQUOT
TLWT	NN
HDDIT	JJ
yyQUOT	yyQUOT
yyCM	yyCM
W	CC
HRBH	MOD
KSP	NN
HWQDF	NNP
L	IN
HGWT	NNP
EL	IN
MDINWT	NNT
H	H
EWLM	NN
H	H
FLIFI	JJ
yyDOT	yyDOT

AZ	RB
BAW	VB
H	H
PLIFH	NN
L	IN
APGNISJN	NNP
W	CC
RWNLD	NNP
RIIGN	NNP
W	CC
NAWM	NN
AIMPRIIT	NNT
H	H
RFE	NNP
yyDOT	yyDOT

LPTE	RB
PTAWM	RB
LA	RB
HIH	AUX
H	H
NWFA	NN
H	H
XM	JJ
B	IN
H	H
IXSIM	NN
H	H
BIN	MOD
yyDASH	yyDASH
LAWMIIM	JJ
TLWT	NN
HDDIT	JJ
GLWBLIT	NNP
yyCM	yyCM
ALA	CC
BIJXWN	NN
LAWMI	JJ
yyDOT	yyDOT

H	H
QRNWT	NN
H	H
LA	MOD
yyDASH	yyDASH
FMRNIWT	NNP
HIW	VB
BEIQR	MOD
ALH	PRP
F	NNP
PRSMW	NNP
MXQRIM	NN
L	IN
AIN	RB
yyDASH	yyDASH
SPWR	NN
B	IN
H	H
FALH	NN
KICD	QW
LFMWR	VB
EL	IN
H	H
FLWM	NN
yyDOT	yyDOT

EKFIW	RB
yyCM	yyCM
KF	IN
H	H
MLXMH	NN
H	REL
QRH	VB
XLPH	VB
yyCM	yyCM
MNSIM	VB
KWLM	PRP
LMCWA	VB
MFPJIM	NN
W	CC
MJBEWT	NN
LFWN	NN
XDFIM	JJ
F	NNP
ILKDW	NNP
AT	AT
TFWMT	NNT
LBM	NN
FL	POS
PQIDI	NNT
TWKNIWT	NN
yyDOT	yyDOT

ECH	NNP
MSPR	NNT
9	CD
yyDOT	yyDOT

GIIS	NNP
W	CC
HPQE	NNP
L	IN
RFWTK	NNP
JRMINWLWGIH	NNP
QIIMT	JJ
yyDOT	yyDOT

NRAH	VB
F	REL
IED	yyELPS
H	H
MFXQ	yyELPS
HWA	PRP
LXJWP	NNP
yyQUOT	yyQUOT
BIJXWN	NN
LAWMI	JJ
yyQUOT	yyQUOT
yyCM	yyCM
NWFA	NNT
RB	MOD
yyDASH	yyDASH
FNTI	JJ
EMID	JJ
yyCM	yyCM
W	NNP
LNWWJ	NNP
AWT	AT
HWA	PRP
L	IN
TXWM	NNT
H	H
MWMXIWT	NNP
FL	POS
ATH	PRP
yyDOT	yyDOT

BELI	NNT
H	H
MWDEWT	NN
H	H
SBIBTIT	NNP
H	H
KLL	MOD
yyDASH	yyDASH
EWLMIT	JJ
MDGIFIM	VB
F	COM
KET	RB
AI	yyELPS
yyDASH	yyDASH
APFR	yyELPS
KMEJ	MOD
LHBDIL	VB
BIN	IN
BIJXWN	NN
LAWMI	JJ
LBIN	IN
yyQUOT	yyQUOT
BIJXWN	NNT
KDWR	NNT
H	H
ARC	NN
yyQUOT	yyQUOT
yyDOT	yyDOT

H	NNP
JIPWSIM	NNP
LWBFI	NNT
H	H
XLIPWT	NNP
H	NNP
KHWT	NNP
yyCM	yyCM
H	H
FIIKIM	JJ
L	IN
ZRM	NN
MRKZI	JJ
IWTR	RBR
yyCM	yyCM
AWMRIM	VB
F	COM
FWM	DT
MDINH	NN
AINH	RB
IKWLH	VB
LHIWT	VB
BJWXH	JJ
AM	HAM
LA	MOD
IHIH	AUX
yyQUOT	yyQUOT
MBNH	NNT
BIJXWN	NN
AIRWPI	yyQUOT
ICIB	NNP
yyQUOT	yyQUOT
yyDOT	yyDOT

W	CC
KLKLNIM	NN
B	IN
XBWRT	NNT
MQDMI	NNP
H	H
MDINIWT	NN
H	H
TEFIITIT	JJ
yyCM	yyCM
IXD	MOD
EM	IN
MXNKIM	NNP
B	IN
XBWRT	NNT
H	H
XINWK	NN
L	IN
MCWINWT	NNP
yyCM	yyCM
NISW	VB
BEWRMH	NNP
LFIM	VB
IDM	NN
EL	IN
KSPI	NNT
MDINIWT	NNT
H	H
XWC	NN
yyCM	yyCM
B	IN
JENH	NN
F	REL
B	IN
H	H
ETID	NN
IWGDR	NNP
H	H
BIJXWN	NN
H	H
LAWMI	JJ
B	IN
MWNXIM	NN
FL	POS
KWFR	NNT
TXRWT	NN
KLKLI	JJ
yyCM	yyCM
LA	MOD
FL	POS
EWCMH	NN
CBAIT	JJ
yyDOT	yyDOT

LGBI	IN
ANFIM	NN
ALH	JJ
SDAM	NNP
XWSIIN	NNP
HWA	AGR
MJRD	NNP
yyDOT	yyDOT

ABL	CC
SDAM	NNP
XWSIIN	NNP
HIH	AUX
MTT	NNP
yyDASH	yyDASH
FMIM	NNP
L	IN
KL	DT
H	H
MWMXIM	NN
L	IN
PIQWX	NNT
RB	NNT
yyDASH	yyDASH
CDDI	NNP
EL	IN
H	H
NFQ	NN
yyCM	yyCM
H	REL
JWENIM	VB
ZH	RB
FNIM	NN
F	REL
IF	VB
LHPSIQ	VB
AT	AT
HZRMTW	NNP
FL	IN
NFQ	NN
MTWXKM	JJ
L	IN
DIQJJWRIM	NNP
RBRBNIM	NNP
B	IN
H	H
EWLM	NN
H	H
FLIFI	JJ
yyDOT	yyDOT

MDWBR	VB
B	IN
QWMC	NNT
ANFIM	NN
F	REL
NISW	VB
LMFWK	VB
ALI	IN
HM	PRP
KSPI	NNT
MENQIM	NN
B	IN
ET	NN
F	COM
H	H
EWLM	NN
HMJIR	NNP
DWLRIM	NN
EL	IN
ASJRJGIH	NN
GREINIT	NNP
W	CC
PIQWX	NNT
RB	NNT
yyDASH	yyDASH
CDDI	NNP
EL	IN
H	H
NFQ	NN
yyDOT	yyDOT

EWBDH	NN
ZW	JJ
FIMFH	NNP
ISWD	NNP
L	IN
TLWNH	NN
FKIXH	NNP
B	IN
TXWM	NNT
H	H
PILNJRWPIH	NNP
yyCLN	yyCLN
HTMQDWTM	NNP
FL	POS
QRNWT	NN
W	CC
CWWTWT	NNP
XFIBH	NNP
B	IN
MGMWT	NNP
AWPNTIWT	NNP
GWRMT	VB
L	IN
KK	PRP
F	COM
H	H
XBRH	NN
BQWFI	POS
ERWKH	NNP
L	IN
GLIM	NN
HISJWRIIM	JJ
XDFIM	JJ
yyDOT	yyDOT

GIIMS	NNP
ALN	NNP
SMIT	NNP
yyCM	yyCM
MXBR	NNT
H	H
SPR	NN
yyQUOT	yyQUOT
H	NNP
BRWQRIM	NNP
FL	POS
H	H
REIWNWT	NN
yyCLN	yyCLN
CWWTWT	NNP
XFIBH	NNP
W	CC
ELIITH	NNP
FL	IN
ELIT	NN
MDINIWT	NN
XDFH	JJ
yyQUOT	yyQUOT
yyCM	yyCM
AWMR	VB
KI	COM
H	H
HTMQDWT	NNP
B	IN
BEIWT	NNT
MDINIWT	NNT
DWXQWT	NNP
yyCM	yyCM
W	CC
DEIKT	NNP
H	H
AMWNH	NN
B	IN
ERKW	NN
FL	POS
MXQR	NN
BSISI	JJ
B	IN
MDEI	NNT
H	H
XBRH	NN
yyCM	yyCM
HWTIRW	VB
AWT	AT
ANXNW	PRP
LLA	IN
MAGR	NN
NRXB	JJ
FL	POS
MWMXIM	NN
yyCM	yyCM
F	REL
MMN	IN
HWA	PRP
NITN	VB
LFAWB	VB
KAFR	IN
ITEWRR	VB
H	H
CWRK	NN
yyDOT	yyDOT

ZH	PRP
NKWN	JJ
yyDOT	yyDOT

AXRI	IN
HKL	NN
yyCM	yyCM
KMH	DT
MXQRIM	NN
B	IN
XSWT	NNT
QRNWT	NNT
HWQDFW	NNP
B	IN
TQWPT	NNT
H	H
AWBSSIH	NN
H	H
MMWFKT	JJ
L	IN
H	H
MLXMH	NN
H	REL
QRH	VB
L	IN
NISIWN	NN
LGLWT	VB
B	IN
AIZW	DT
MIDH	NN
ADM	NN
KMW	IN
SDAM	NNP
XWSIIN	NNP
ELWL	VB
LHIWT	VB
MSWKN	JJ
yyQM	yyQM

KMH	WDT
MXQRIM	NN
FALW	VB
KICD	QW
LHPWK	VB
KLKLH	NN
SJLINISJIT	JJ
L	IN
KLKLT	NNT
FWQ	NN
XWPFI	JJ
yyQM	yyQM

IF	VB
SIMWKIN	NNP
L	IN
H	H
DEH	NN
F	REL
KIWM	RB
ALW	JJ
HN	MOD
FTI	CDT
H	H
BEIWT	NN
H	H
DWXQWT	NNP
BIWTR	MOD
FL	IN
H	H
EWLM	NN
yyDOT	yyDOT

AK	CC
APFR	VB
LWMR	VB
B	IN
BIJXWN	NN
yyCM	yyCM
F	REL
AP	MOD
LA	RB
DWLR	NN
AXD	CD
MBIN	VB
LMELH	RBR
M	IN
05	CD
MILIARD	CD
H	H
DWLRIM	NN
F	REL
HWCIAW	VB
QRNWT	NN
BIN	IN
9791	NNP
L	IN
9891	CD
LA	yySCLN
HWQDF	NNP
L	IN
HBHRTN	NNP
yyDOT	yyDOT

HAM	HAM
H	H
KSP	NN
DWXP	NNP
AT	AT
H	H
REIWNWT	NN
AW	CC
FMA	QW
ZWKIM	VB
H	H
REIWNWT	NN
L	IN
TMIKH	NN
KSPIT	JJ
BZKWT	IN
ERKM	NN
W	CC
H	H
XIDWF	NN
F	REL
B	IN
HM	PRP
yyQM	yyQM

KDI	IN
LENWT	VB
EL	IN
FALWT	NN
ALW	JJ
ELI	IN
ATH	PRP
LHFTQE	NNP
QWDM	VB
L	IN
HKL	NN
B	IN
AI	MOD
yyDASH	yyDASH
ALW	JJ
HRHWRIM	NNP
QWSMIIM	NNP
EL	IN
JBEH	NNP
FL	POS
H	H
HISJWRIH	NN
yyCM	yyCM
W	CC
LHQDIF	NNP
MXFBH	NN
L	IN
DIALQJIQH	NNP
HGLIANIT	NNP
yyCM	yyCM
L	IN
TIAWRIWT	NNP
EL	IN
MQWMW	NN
FL	POS
H	H
ADM	NN
H	H
GDWL	JJ
B	IN
H	H
HISJWRIH	NN
W	CC
KK	PRP
HLAH	RB
yyDOT	yyDOT

W	CC
ZH	PRP
AINW	RB
MBCE	NN
M	IN
H	H
SWG	NN
F	REL
IF	VB
LGFT	VB
ALI	IN
HWA	PRP
LLA	IN
MIMWN	NN
NKBD	JJ
yyDOT	yyDOT

H	H
IKWLT	NN
LXZWT	VB
TWCAWT	NNT
BXIRWT	NN
B	IN
ARCWT	NNT
H	H
BRIT	NN
BAMCEWT	IN
SQRI	NNT
DET	NNT
QHL	NN
EFWIH	VB
LHCJMCM	NNP
B	IN
H	H
FNIM	NN
H	H
BAWT	JJ
ED	IN
L	IN
H	H
MINIMWM	NN
yyDOT	yyDOT

KIFLWNWT	NNT
XIZWI	NN
KBR	RB
NRAW	VB
B	IN
KMH	DT
M	IN
MIRWCI	NNP
H	H
BXIRWT	NN
FL	POS
H	H
FBWE	NN
yyDOT	yyDOT

H	H
AFMH	NN
AINH	RB
B	IN
H	H
FIJH	NN
AW	CC
B	IN
H	H
MDGM	NN
yyCM	yyCM
